//Index   Type   Name                                 Level   MaxLife   MaxMana   DamageMin   DamageMax   Defense   MagicDefense   AttackRate   DefenseRate   MoveRange   AttackType   AttackRange   ViewRange   MoveSpeed   AttackSpeed   RegenTime   Attribute   ItemRate   MoneyRate   MaxItemLevel   MonsterSkill   Resistance1   Resistance2   Resistance3   Resistance4   Resistance5   Resistance6   Resistance7   ElementalAttribute   ElementalPattern   ElementalDefense   ElementalDamageMin   ElementalDamageMax   ElementalAttackRate   ElementalDefenseRate   ExperienceLevel
650       0      "Red Snake (red)"                    257     257       0         257         257         257       257            257          257           3           0            0             0           100         0             120         1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
651       1      "Private Store Bulletin Board"       2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
652       0      "Golden Goblin"                      257     257       0         257         257         257       257            257          257           3           0            1             7           400         1400          14400       2           10         20          0              0              0             0             0             0             0             0             0             6                    1                  257                257                  257                  257                   257                    257 
653       0      "Golden Titan"                       306     306       0         306         306         306       306            306          306           3           150          3             7           400         2000          0           2           200        28          0              0              0             0             0             0             0             0             0             6                    1                  306                306                  306                  306                   306                    306 
654       0      "Golden Tantalose"                   331     331       0         331         331         331       331            331          331           3           150          2             7           400         1400          0           2           180        60          0              0              0             0             0             0             0             0             0             6                    1                  331                331                  331                  331                   331                    331 
655       0      "Golden Erohim"                      359     359       0         359         359         359       359            359          359           3           150          6             8           650         1600          0           2           100        100         0              0              0             0             0             0             0             0             0             6                    1                  359                359                  359                  359                   359                    359 
656       0      "Golden Hell Maine"                  385     385       0         385         385         385       385            385          385           6           0            5             10          600         2000          0           2           150        46          0              0              0             0             0             0             0             0             0             6                    1                  385                385                  385                  385                   385                    385 
657       0      "Golden Kundun"                      412     412       0         412         412         412       412            412          412           5           150          15            10          800         2000          0           2           100        0           0              0              0             0             0             0             0             0             0             6                    1                  412                412                  412                  412                   412                    412 
658       1      "Cursed Statue"                      2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
659       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
660       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
661       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
662       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
663       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
664       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
665       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
666       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
667       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
668       1      "Captured Stone Statue"              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
669       1      "Ellin"                              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
670       0      "Uruk Devil Fairy"                   331     331       0         331         331         331       331            331          331           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  331                331                  331                  331                   331                    331 
671       0      "Uruk Elemental Beast"               342     342       0         342         342         342       342            342          342           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  342                342                  342                  342                   342                    342 
672       0      "Uruk Elemental Knight"              352     352       0         352         352         352       352            352          352           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  352                352                  352                  352                   352                    352 
673       0      "Lord Silvester"                     714     714       0         714         714         714       714            714          714           1           150          2             7           300         1500          14400       2           160        33          6              0              0             0             0             0             0             0             0             6                    1                  714                714                  714                  714                   714                    714 
674       0      "Moon Rabbit"                        257     257       0         257         257         257       257            257          257           3           0            0             1           100         0             14400       1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
675       0      "Pouch of Blessing"                  257     257       0         257         257         257       257            257          257           3           0            0             1           100         0             14400       1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
676       0      "Fire Flame Ghost"                   257     257       0         257         257         257       257            257          257           3           0            0             1           100         0             14400       1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
677       0      "Golden Goblin"                      257     257       0         257         257         257       257            257          257           1           0            0             1           100         0             0           1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
678       0      "Lord Devil Fairy"                   359     359       0         359         359         359       359            359          359           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    0                  359                359                  359                  359                   359                    359 
679       0      "Lord Elemental Beast"               373     373       0         373         373         373       373            373          373           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  373                373                  373                  373                   373                    373 
680       0      "Lord Elemental Knight"              395     395       0         395         395         395       395            395          395           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    2                  395                395                  395                  395                   395                    395 
681       0      "Evomon"                             1       1         0         1           1           1         1              1            1             6           150          2             10          800         2000          14400       2           10         0           6              0              254           254           254           254           0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
682       1      "Monica"                             2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
683       0      "Marce"                              2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
684       0      "Silvia"                             2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
685       0      "Izabel"                             2       2         0         2           2           2         2              2            2             0           0            0             5           400         1500          10          0           200        10          0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
686       0      "Sophia (repair)"                    17      17        0         17          17          17        17             17           17            0           0            0             5           400         1500          10          0           200        10          0              0              0             0             0             0             0             0             0             0                    0                  17                 0                    0                    0                     0                      17  
687       0      "Bolo (repair)"                      2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
688       0      "Christine"                          2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
689       0      "Flame Trap"                         167     167       0         167         167         167       167            167          167           1           0            3             4           500         1000          3           1           200        10          0              0              0             0             0             0             0             0             0             0                    0                  167                0                    0                    0                     0                      167 
690       0      "Special Evomon"                     1       1         0         1           1           1         1              1            1             6           150          7             10          800         2000          300         2           10         0           6              0              254           254           254           254           0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
691       0      "New Year Horse (Green)"             257     257       0         257         257         257       257            257          257           3           0            0             0           100         0             120         1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
692       0      "New Year Horse (Yellow)"            257     257       0         257         257         257       257            257          257           3           0            0             0           100         0             120         1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
693       0      "New Year Horse (Brown)"             257     257       0         257         257         257       257            257          257           3           0            0             0           100         0             120         1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
694       0      "New Year Horse (Blue)"              257     257       0         257         257         257       257            257          257           3           0            0             0           100         0             120         1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
695       1      "Levine"                             2       2         0         2           2           2         2              2            2             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  2                  0                    0                    0                     0                      2   
704       0      "Evolution Success"                  257     257       0         257         257         257       257            257          257           0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  257                0                    0                    0                     0                      257 
705       0      "Evolution Failure"                  257     257       0         257         257         257       257            257          257           0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  257                0                    0                    0                     0                      257 
706       0      "Darkness Transformation Ring"       7       7         0         7           7           7         7              7            7             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  7                  0                    0                    0                     0                      7   
707       0      "Phantom of Dark Wizard"             1       1         0         1           1           1         1              1            1             3           39           6             7           400         1500          0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
708       0      "Paralyze Barrier"                   1       1         0         1           1           1         1              1            1             0           0            3             4           500         1000          3           1           200        10          0              0              0             0             0             0             0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
709       0      "Chaos Goblin"                       257     257       0         257         257         257       257            257          257           0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  257                0                    0                    0                     0                      257 
710       0      "Chaos Goblin"                       257     257       0         257         257         257       257            257          257           0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  257                0                    0                    0                     0                      257 
711       0      "Chaos Goblin"                       257     257       0         257         257         257       257            257          257           0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  257                0                    0                    0                     0                      257 
712       0      "Chaos Goblin"                       257     257       0         257         257         257       257            257          257           0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  257                0                    0                    0                     0                      257 
713       0      "Nars Devil Fairy"                   464     464       0         464         464         464       464            464          464           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  464                464                  464                  464                   464                    464 
714       0      "Nars Elemental Beast"               472     472       0         472         472         472       472            472          472           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  472                472                  472                  472                   472                    472 
715       0      "Nars Elemental Knight"              480     480       0         480         480         480       480            480          480           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  480                480                  480                  480                   480                    480 
716       0      "Core Magriffy"                      760     760       0         760         760         760       760            760          760           6           150          3             7           800         2000          14400       2           200        33          6              0              0             0             0             0             0             0             0             6                    1                  760                760                  760                  760                   760                    760 
717       0      "Core Magriffy"                      480     480       0         480         480         480       480            480          480           6           0            3             7           800         2000          14400       2           200        33          6              0              0             0             0             0             0             0             0             6                    1                  480                480                  480                  480                   480                    480 
718       0      "Core Magriffy"                      480     480       0         480         480         480       480            480          480           6           0            3             7           800         2000          14400       2           200        33          6              0              0             0             0             0             0             0             0             6                    1                  480                480                  480                  480                   480                    480 
719       1      "Messenger of Archangel"             1       1         0         1           1           1         1              1            1             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
720       1      "Charon"                             1       1         0         1           1           1         1              1            1             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
721       1      "Jerint the Assistant"               1       1         0         1           1           1         1              1            1             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
722       1      "Mirage"                             1       1         0         1           1           1         1              1            1             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
723       1      "Lugard"                             1       1         0         1           1           1         1              1            1             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
724       1      "Chaos Goblin"                       1       1         0         1           1           1         1              1            1             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
725       1      "Priest James"                       1       1         0         1           1           1         1              1            1             0           0            0             0           0           0             0           0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  1                  0                    0                    0                     0                      1   
726       0      "Green Sheep"                        257     257       0         257         257         257       257            257          257           3           0            0             1           100         0             120         1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
727       0      "White Sheep"                        257     257       0         257         257         257       257            257          257           3           0            0             1           100         0             120         1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
728       0      "Purple Sheep"                       257     257       0         257         257         257       257            257          257           3           0            0             1           100         0             120         1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
729       0      "Red Sheep"                          257     257       0         257         257         257       257            257          257           3           0            0             1           100         0             120         1           200        10          0              0              254           254           254           254           0             0             0             0                    0                  257                0                    0                    0                     0                      257 
730       0      "Ferea Knight"                       590     590       0         590         590         590       590            590          590           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  590                590                  590                  590                   590                    590 
731       0      "Ferea Archer"                       595     595       0         595         595         595       595            595          595           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  595                595                  595                  595                   595                    595 
732       0      "Ferea Fighter"                      600     600       0         600         600         600       600            600          600           3           0            2             7           500         1500          5           2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  600                600                  600                  600                   600                    600 
733       0      "Ferea General"                      800     800       0         800         800         800       800            800          800           6           0            3             7           800         1800          14400       2           200        33          6              0              0             0             0             0             0             0             0             6                    1                  800                800                  800                  800                   800                    800 
734       0      "Lord of Ferea"                      900     900       0         900         900         900       900            900          900           6           0            3             7           800         1800          14400       2           200        33          6              0              0             0             0             0             0             0             0             6                    1                  900                900                  900                  900                   900                    900 
735       0      "Ferea Crystal Orb"                  500     500       0         500         500         500       500            500          500           0           0            0             0           0           0             14400       0           0          0           0              0              0             0             0             0             0             0             0             0                    0                  500                0                    0                    0                     0                      500 
736       0      "Ferea Knight"                       595     595       0         595         595         595       595            595          595           3           0            2             7           500         1500          14400       2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  595                595                  595                  595                   595                    595 
737       0      "Ferea Archer"                       600     600       0         600         600         600       600            600          600           3           0            2             7           500         1500          14400       2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  600                600                  600                  600                   600                    600 
738       0      "Ferea Fighter"                      605     605       0         605         605         605       605            605          605           3           0            2             7           500         1500          14400       2           160        33          3              0              0             0             0             0             0             0             0             6                    1                  605                605                  605                  605                   605                    605 
